,county,Latitude,Longitude,death_count
1067,Coeburn,37.0750546,-82.45264420000001,1
1068,Coeur D'Alene,47.696271,-116.77324899999999,1
1069,Coeur d'Alene,47.692562699999996,-116.78208324285715,7
1070,Coffeeville,33.9814489,-89.6786505,1
1071,Coffeyville,37.047313933333335,-95.63495606666667,3
1072,Coffman,37.797655,-90.20539000000001,1
1073,Cofield,36.323496500000005,-76.837501,1
1074,Cohasset,44.7359667,-82.2236804,2
1075,Coker,33.2539195,-87.7005017,1
1076,Colbert,33.84528625,-96.5155148,2
1077,Colby,39.38147875,-101.0515509,2
1078,Colchester,44.570519,-73.168598,1
1079,Coldwater,39.0362164,-86.96629756,5
1080,Coleman,31.8365807,-99.42620285000001,2
1081,Coleville,38.349714,-119.450355,1
1082,Colfax,35.3021169,-106.8313197,2
1083,College Park,34.01221439285714,-83.93373034285715,14
1084,College Station,30.61524105,-96.33495175,2
1085,Collegedale,35.098602500000005,-85.05146620000001,1
1086,Colleyville,32.8701157,-97.113134,1
1087,Collierville,35.06427559999999,-89.66447199999998,1
1088,Collingdale,39.907605100000005,-75.2865652,1
1089,Collingswood,39.920544899999996,-75.08811490000001,1
1090,Collins,31.627253975000002,-89.6879431,4
1091,Collinsville,37.060818600000005,-87.75198456000001,5
1092,Coloma,42.2150908,-86.3498645,1
1093,Colon,41.9704097,-85.33802299999999,1
1094,Colona,41.4743638,-90.3249864,1
1095,Colonia,40.6044312,-74.3039608,1
1096,Colonial Heights,37.284452,-77.39950985000002,4
1097,Colorado City,37.95874285,-104.79835245000001,2
1098,Colorado Springs,38.8486510375,-104.77440081875,64
1099,Colrain,42.635705,-72.733724,1
1100,Colton,34.922809669230766,-117.7123792076923,13
1101,Columbia,35.380086927692304,-83.47794433999996,65
1102,Columbia City,47.566189,-122.284979,1
1103,Columbia Falls,48.3589311,-114.20977479999999,1
1104,Columbia Heights,45.044493800000005,-93.2568409,2
1105,Columbiaville,43.188160499999995,-83.3094017,1
1106,Columbus,38.75394620662654,-83.85815194638552,166
1107,Colville,48.5356065,-117.90495870000001,1
1108,Combine,32.5884683,-96.50859940000001,1
1109,Commerce,34.099854480000005,-88.18045104999999,10
1110,Commerce City,39.84979586666666,-104.88568760000003,9
1111,Commercial Point,39.769136700000004,-83.0528073,2
1112,Como,33.0622045,-95.4673813,1
1113,Compton,33.89761806382978,-118.22315345744678,47
1114,Comstock Park,43.05813,-85.6900783,1
1115,Concord,38.12909390909091,-104.00571885454544,22
1116,Concord Township,36.28837,-89.710002,1
1117,Concordia,39.5708354,-97.66253959999999,1
1118,Conestoga,39.943880799999995,-76.33964259999998,1
1119,Conewago,40.0953599,-76.7696412,1
1120,Conneaut,41.936137,-80.54295,1
1121,Conroe,30.280082815000004,-95.43901246,20
1122,Conshohocken,40.0977305,-75.31600970000001,1
1123,Constantia,43.277831400000004,-76.0077723,1
1124,Constantine,41.84607929999999,-85.6719477,1
1125,Continental Divide,35.425025899999994,-108.3153489,1
1126,Converse,31.76875813333334,-95.60750161666668,6
1127,Convoy,40.9603323,-84.7377936,1
1128,Conway,34.21376858888888,-83.5076307111111,9
1129,Conyers,33.65130579090909,-84.0160879909091,11
1130,Cookeville,36.17899611666667,-85.52820566666668,6
1131,Cookville,33.250718,-94.855724,1
1132,Coolbaugh Township,41.18400595,-75.396543325,4
1133,Coolidge,32.9877429,-111.54502360000001,1
1134,Coolin,48.469366,-116.83223100000001,1
1135,Coon Rapids,45.15346165,-93.273834,2
1136,Coopers Plains,42.18236160000001,-77.1415935,1
1137,Coopersburg,40.5363929,-75.44174790000001,2
1138,Coopersville,43.070685100000006,-86.00631640000002,1
1139,Coos Bay,43.36273353333333,-124.26314500000001,3
1140,Cope,33.3846154,-81.07173470000001,1
1141,Copley,41.13341629999999,-81.64824,1
1142,Copley Township,41.11122505,-81.62791784999999,2
1143,Coppell,32.9907268,-96.97398009999999,1
1144,Copper Center,61.9828361,-145.35313369999997,1
1145,Copperas Cove,31.11774585,-97.90655405000001,2
1146,Coral,43.3604899,-85.40296629999999,1
1147,Coral Gables,25.710635999999997,-80.28079699999999,2
1148,Coral Springs,26.2451507,-80.2766157,1
1149,Coralville,41.69044053333334,-91.58897853333333,3
1150,Coram,40.902423999999996,-72.997271,1
1151,Corbin,36.94675625,-84.15533745,2
1152,Corcoran,36.070626000000004,-119.53536799999999,1
1153,Cordele,31.958401,-83.7608519,2
1154,Cordova,36.229547425,-101.681675525,4
1155,Corfu,43.026491,-78.39925699999999,1
1156,Corinne,41.5498502,-112.1106735,1
1157,Corinth,36.44103201666666,-85.80833340000002,6
1158,Cornelia,34.498732000000004,-83.64740640000001,1
1159,Cornelius,38.8249564,-94.95032206666666,3
1160,Corning,39.68113708,-106.89574545999999,5
1161,Cornwall,41.4415981,-74.02864670000001,1
1162,Corona,33.868349183333336,-117.55869403888889,18
1163,Coronado,32.679914866666664,-117.1683619,3
1164,Corpus Christi,27.778827082500005,-97.43463917,40
1165,Corrigan,31.0955999,-94.81412840000002,2
1166,Corry,41.949932000000004,-79.72761272,5
1167,Corsicana,32.079980400000004,-96.474469,1
1168,Corte Madera,39.6388813,-123.25077819999998,2
1169,Cortez,37.30092570000001,-108.61734750000001,1
1170,Cortland,42.6001996,-76.1779522,1
1171,Corvallis,44.5841509,-123.2526783,2
1172,Corydon,38.219746,-86.14376779999999,2
1173,Cosby,35.85376023333333,-83.21974206666665,3
1174,Coshocton,40.3120679,-81.9098897,1
1175,Costa Mesa,33.659017825,-117.905659,8
1176,Cottage Grove,44.41910858000001,-104.98811324,5
1177,Cottageville,32.9356311,-80.48514159999999,1
1178,Cotter,36.2745156,-92.5294608,1
1179,Cottondale,33.1062696,-87.409653,1
1180,Cottonwood,37.22271533333334,-116.56322306666668,9
1181,Cottonwood Heights,40.6298594,-111.8278119,1
1182,Cotuit,41.6376064,-70.4518865,3
1183,Counce,35.035616600000004,-88.25670040000001,1
1184,Council,44.882637849999995,-116.3938674,2
1185,Council Bluffs,41.25927807777778,-95.87229572222223,9
1186,Country Club Hills,41.586126799999995,-87.7139255,1
1187,Countryside,41.777777,-87.87207159999998,1
1188,Courtland,34.6687796,-87.3045449,1
1189,Coushatta,32.002184,-93.3293214,1
1190,Coventry,41.7241962,-71.9391963,2
1191,Covina,34.09217306,-117.88919946000001,5
1192,Covington,34.85564148000001,-86.87416724399998,25
1193,Coweta,35.988116399999996,-95.59383869999999,2
1194,Cowley County,37.0981473,-96.8030905,1
1195,Cowpens,35.04081132,-81.79857624,5
1196,Coyle,35.956717499999996,-97.2344804,1
1197,Cozad,40.887235733333334,-99.9379831,3
1198,Crab Orchard,37.4671684,-84.5152709,1
1199,Crafton,40.440214399999995,-80.0696493,1
1200,Craig,45.395801,-112.07466169999998,3
1201,Craigmont,46.240804,-116.581809,1
1202,Craigsville,38.333765500000005,-80.6758652,1
1203,Cranberry Township,40.6882941,-80.08086,1
1204,Cranbury,40.309228399999995,-74.49197099999999,1
1205,Crandall,32.606789299999996,-96.4086552,1
1206,Crandon,45.5577055,-88.90483719999999,8
1207,Crane,36.904947,-93.57290400000001,1
1208,Cranford,40.6606716,-74.286675,1
1209,Crater Lake,42.9445872,-122.1090039,1
1210,Crawford,40.644286949999994,-105.4955307,2
1211,Crawfordsville,40.080644174999996,-86.87209895000001,4
1212,Creedmoor,36.129733625,-78.69725635,4
1213,Creighton,38.5090539,-94.04874190000001,1
1214,Crenshaw,34.5033672,-90.1875168,1
1215,Creola,30.913571,-87.965024,1
1216,Crescent City,39.719564883333334,-117.06746865000002,6
1217,Crest Hill,41.5800713,-88.082993,1
1218,Crested Butte,38.780811,-106.869948,1
1219,Crestline,34.2434037,-117.29825095000001,2
1220,Creston,41.0553698,-94.3706919,2
1221,Crestview,30.758577000000002,-86.574781,1
1222,Crestwood,38.34809,-85.489675,2
1223,Creswell,43.923829299999994,-123.01439109999998,1
1224,Crete,41.457495,-87.5769365,1
1225,Creve Coeur,40.63675656666667,-89.61388943333334,3
1226,Crimora,38.1569544,-78.8553183,1
1227,Cripple Creek,38.7466377,-105.180624,1
1228,Crittenden,38.786025099999996,-84.60549870000001,1
1229,Crockett,34.6954836,-108.9418232,2
1230,Cromwell,38.4974755,-84.575482,2
1231,Crookston,47.7761917,-96.5952006,2
1232,Crosby,29.906337133333334,-95.0564537,3
1233,Cross City,29.6402505,-83.139047,2
1234,Cross Lanes,38.429845,-81.78066,1
1235,Crossville,35.95920488571428,-85.0549842,7
1236,Croton-on-Hudson,41.193187,-73.882266,1
1237,Crowell,33.9872679,-99.7240199,1
1238,Crowley,30.198147525,-92.36052522499999,4
1239,Crown Point,41.90255168,-84.55707125,10
1240,Crownpoint,35.6449465,-108.026398,1
1241,Crownsville,39.070134,-76.588605,1
1242,Crows Landing,37.4929859,-120.994571,1
1243,Croydon,40.097753999999995,-74.89869300000001,1
1244,Crumpler,36.4797249,-81.409807,1
1245,Crumrod,34.148716,-90.98177659999999,1
1246,Crystal,45.0496616,-93.3437217,1
1247,Crystal City,38.54991935,-83.72097615,2
1248,Crystal Lake,42.2206555,-88.333143,1
1249,Crystal Park,38.8305144,-104.93075690000002,1
1250,Crystal River,28.895435000000003,-82.56246076666667,3
1251,Crystal Springs,31.973007,-90.37915799999999,1
1252,Cuba,37.044313,-99.1759253,2
1253,Cuba City,42.6055549,-90.4298502,1
1254,Cudahy,36.95818406666667,-108.07626996666669,6
1255,Cuero,29.091986699999996,-97.2929621,1
1256,Culbertson,40.22970120000001,-100.8301373,1
1257,Culdesac,46.4724821,-116.6756808,1
1258,Cullman,34.1830354,-86.8559526,1
1259,Culloden,32.870915999999994,-83.9942626,1
1260,Cullowhee,35.325249400000004,-83.1538919,1
1261,Culpeper,38.49247676666667,-78.0147887,3
1262,Culver City,34.01673385714286,-118.40073101428572,7
1263,Cumberland,36.99685066666667,-80.46964206666667,3
1264,Cumberland Furnace,36.3016559,-87.3474306,1
1265,Cumming,34.22941438,-84.14553114,10
1266,Cunningham,37.6452649,-98.42863320000001,1
1267,Cupertino,37.3091739,-122.05377815,4
1268,Curlew,48.8835848,-118.59951240000001,1
1269,Currie,34.4279381,-78.0795653,1
1270,Cushing,34.94074765,-96.279308,4
1271,Custer,43.7658261,-103.60181355,2
1272,Cut Bank,48.63016939999999,-112.3172531,1
1273,Cut Off,29.453086499999998,-90.3101028,2
1274,Cuthbert,31.771176099999998,-84.78700400000001,1
1275,Cutler,36.5263925,-119.293458,1
1276,Cuyahoga Falls,41.139464125,-81.48782495,4
1277,Cyclone,37.747142,-81.7451684,1
1278,Cypress,30.38932811111111,-98.14578513333335,9
1279,Cyril,34.9419519,-98.2006223,1
1280,D'Iberville,30.46508183333334,-88.90063683333334,3
1281,Dacula,34.0040755,-83.8793984,1
1282,Dade City,28.324323,-82.16219699999999,2
1283,Dadeville,32.8718426,-85.7059239,1
1284,Dahlonega,34.5921459,-84.01205350000001,1
1285,Dairyville,40.1138808,-122.1170077,1
1286,Daisetta,30.076227000000003,-94.6563459,1
1287,Dakota City,42.7189774,-94.2026223,1
1288,Dale,38.126596733333336,-88.00783953333332,3
1289,Dale City,38.641877300000004,-77.34339915000001,2
1290,Daleville,36.2807478,-83.72483523333334,3
1291,Dalhart,36.052799799999995,-102.50222074999999,2
1292,Dallas,32.96785702722513,-96.52080821832458,191
1293,Dallastown,39.9038993,-76.65858259999999,1
1294,Dalton,34.74578585,-84.959369475,4
1295,Daly City,37.68715094,-122.46746126000001,5
1296,Dalzell,33.9995595,-80.4208616,1
1297,Damascus,43.225650325000004,-112.3188441,4
1298,Dana Point,33.4684355,-117.70486979999998,4
1299,Danbury,41.38665852857143,-73.47971368571429,7
1300,Dandridge,36.02252,-83.39227199999999,1
1301,Danvers,42.580587200000004,-70.97517579999999,1
1302,Danville,38.372602674999996,-89.49439286,20
1303,Daphne,30.626009,-87.87268840000002,2
1304,Darby,39.9227717,-75.266534,1
1305,Dardenne Prairie,38.7658948,-90.7443863,1
1306,Darien,34.86371596666667,-83.58225283333333,3
1307,Darlington,35.62473705,-78.986071,4
1308,Darrow,30.134535600000003,-90.9549875,1
1309,Dartmouth,41.6357553,-70.97319635,2
1310,Dateland,32.7972176,-113.5410267,1
1311,Davenport,40.71157166874999,-90.02547368124999,16
1312,David,37.5832494,-82.8748301,1
1313,Davidsonville,39.09930479999999,-76.6255012,1
1314,Davie,26.079770179999997,-80.2789842,10
1315,Davis,38.55495595714286,-121.7357505714286,7
1316,Davison,43.0385002,-83.5236052,1
1317,Davy,37.4412145,-81.6915985,1
1318,Dawsonville,34.499639599999995,-84.06877705000001,2
1319,Dayton,39.34692184166665,-84.74930617833334,60
1320,Daytona Beach,29.214675906666663,-81.03711787333334,15
1321,De Kalb,33.6033429,-94.70295290000001,1
1322,De Pere,44.4117326,-88.1179786,1
1323,De Soto,38.0950152,-90.53140522499999,4
1324,De Valls Bluff,34.828629,-91.48979920000001,1
1325,DeForest,43.179162,-89.3244,1
1326,DeKalb,37.853343249999995,-86.53678185000001,4
1327,DeLand,29.012493081818185,-81.31128095454547,11
1328,DeLeon Springs,29.213690500000002,-81.31548769999999,1
1329,DeQuincy,30.4508575,-93.4332292,2
1330,DeRidder,30.82006432,-93.22216254,5
1331,DeSoto,37.00373682000001,-91.77831106,5
1332,DeWitt,38.06277475,-90.92961255,2
1333,Deale,38.7759164,-76.5583928,1
1334,Deane,37.21105120000001,-82.7068858,1
1335,Dearborn,42.317274281818186,-83.20581216363635,11
1336,Dearborn Heights,42.30709259166667,-83.28048194166666,12
1337,Deason,35.6034035,-86.43665990000001,1
1338,Deatsville,32.60851435,-86.40195245,2
1339,Decatur,34.26158631698112,-86.09231795849055,53
1340,Decherd,35.2121126,-86.09780429999999,1
1341,Dedham,42.2493655,-71.1456222,1
1342,Deepstep,33.0156144,-82.94489420000001,1
1343,Deepwater,39.685184,-75.489091,1
1344,Deer Island,45.9423785,-122.85609769999999,1
1345,Deer Lodge,46.401587,-112.733094,1
1346,Deer Park,42.62164858,-97.79126582,5
1347,Deerfield,42.1521597,-87.8424147,1
1348,Deerfield Beach,26.310903533333335,-80.10739036666666,3
1349,Defiance,41.275546899999995,-84.34807579999999,1
1350,Defuniak Springs,30.72665095,-86.12671929999999,2
1351,Dekalb,33.68672735,-89.46632335000001,2
1352,Del City,35.453328899999995,-97.4454662,8
1353,Del Mar,32.9768221,-117.26927090000001,1
1354,Del Mar Heights,32.954038399999995,-117.2513061,1
1355,Del Rio,29.368516200000002,-100.8306006,1
1356,Del Valle,30.165004333333332,-97.68763236666666,3
1357,Deland,29.012131540000002,-81.3046865,5
1358,Delano,35.725641490909084,-116.11528735454546,11
1359,Delavan,42.6330703,-88.64371379999999,1
1360,Delavan Township,42.6441055,-89.2324619,1
1361,Delaware,39.59234598,-85.58002146000001,5
1362,Delaware Water Gap,40.7269708,-98.6695873,1
1363,Delbarton,37.7341674,-82.15999670000001,1
1364,Delcambre,29.949699900000002,-91.9846594,1
1365,Delhi,37.420355674999996,-120.77331120000001,4
1366,Delmont,40.4064045,-79.5728812,1
1367,Delphos,39.2683441,-97.7657487,1
1368,Delray Beach,26.456833099999997,-80.09390723333334,12
1369,Delta,40.1540362,-96.04837555,2
1370,Delta Junction,64.02656475,-145.54040085,2
1371,Delton,42.5496302,-85.4058048,1
1372,Deltona,28.890724266666666,-81.23440190000001,9
1373,Deming,36.38240987499999,-111.359144875,4
1374,Demopolis,32.517285,-87.8375658,1
1375,Denair,37.5801881,-120.8013565,1
1376,Denham Springs,30.50288377777778,-90.94817527777778,9
1377,Denison,33.7190071,-96.5879687,1
1378,Denton,33.221630133333335,-97.12796803333333,12
1379,Dentsville,34.0961412,-80.96255790000001,1
1380,Denver,39.74415279112904,-104.98291775483874,124
1381,Denville,40.902236,-74.476169,2
1382,Deposit,42.0997813,-75.3846264,1
1383,Deptford,39.8354479,-75.0955059,1
1384,Derby,37.5472555,-97.2448464,1
1385,Derry,41.6116448,-75.35571125,2
1386,Des Moines,42.077280391666676,-96.01801555833336,36
1387,Des Plaines,42.0292968,-87.89376014999999,4
1388,Descanso,32.6707083,-114.4543588,2
1389,Desert Center,33.66885015,-115.3661679,2
1390,Desert Hot Springs,33.94380255555555,-116.49174834444443,9
1391,Desha,35.718673700000004,-91.68986579999999,1
1392,Destin,30.3896535,-86.45111535,2
1393,Detroit,42.38328732977532,-83.11186957471911,178
1394,Devils Lake,48.105098,-98.8435465,1
1395,Devine,29.1385115,-98.894913,1
1396,Dewey,34.54501355,-112.25866239999999,2
1397,Dewhurst,44.4409148,-90.69870759999999,1
1398,Dewitt,42.8273242,-84.572412,1
1399,Dewy Rose,34.232578000000004,-82.896879,1
1400,Diamond,37.00001215,-94.30660889999999,2
1401,Diamond Bar,34.020296349999995,-117.80561365,2
1402,Diberville,30.4290783,-88.8940062,1
1403,Dickinson,38.178002225,-98.926349525,4
1404,Dill City,35.3481825,-99.1707849,1
1405,Dilley,28.668043199999996,-99.1602231,1
1406,Dillon,45.158391800000004,-112.70684965,2
1407,Dillsburg,40.1405816,-77.0197093,1
1408,Dillwyn,37.5941552,-78.5364284,1
1409,Dimondale,42.6779521,-84.652425,1
1410,Dingess,37.925923600000004,-82.19535069999999,1
1411,Dinuba,36.53365066666667,-119.39389238333331,6
1412,Dinwiddie,37.06900435,-77.5729609,2
1413,Discovery Bay,37.893905700000005,-121.6105952,1
1414,District Heights,38.86078296666667,-76.89221873333334,3
1415,Divide,38.799631299999994,-105.1178078,1
1416,Dixfield,44.5286437,-70.4463087,1
1417,Dixie Inn,32.594356899999994,-93.3379535,1
1418,Dixie Valley,40.894667,-121.176671,1
1419,Dixmoor,41.622799549999996,-87.67151369999999,2
1420,Dixon,37.929758199999995,-104.87236475,2
1421,Dobson,36.3906432,-80.72277259999998,1
1422,Dodge Center,44.0294333,-92.838458,1
1423,Dodge City,37.7667224,-100.0412133,2
1424,Doerun,31.3192744,-83.9391702,1
1425,Dolan Springs,35.6228,-114.25307350000001,1
1426,Dolton,41.62652598333333,-87.59433205833335,12
1427,Donaldsonville,30.102805,-90.9879593,1
1428,Donelson,36.1530415,-86.6276788,1
1429,Donna,26.1695891,-98.05681109999999,1
1430,Dora,33.728716999999996,-87.0902772,1
1431,Dorchester,42.295884725,-71.0746508,8
1432,Dorrance,38.8466777,-98.5895156,1
1433,Dorton,37.234688,-82.566764,1
1434,Dos Palos,36.982657399999994,-120.618734,1
1435,Dothan,31.226306144444443,-85.39599114444442,18
1436,Dotsero,39.653997499999996,-106.9640605,1
1437,Douglas,35.20645685,-99.2154234,6
1438,Douglas City,40.656131099999996,-122.9128388,1
1439,Douglasville,33.75968938,-84.73011679999999,5
1440,Dover,37.498068085714294,-79.2810190357143,14
1441,Dover-Foxcroft,45.1881745,-69.22019240000002,1
1442,Dowagiac,41.9633086,-86.0877776,1
1443,Dowelltown,35.996617,-85.8783327,1
1444,Dowling,42.5088361,-85.2893833,1
1445,Downey,33.933188869999995,-118.13475199,10
1446,Downsville,32.735654,-92.3977755,1
1447,Doylestown,40.3135803,-75.15036009999999,1
1448,Drakesboro,37.21694,-87.05034959999999,1
1449,Draper,40.5398401,-111.88735759999999,1
1450,Drennen,38.2684631,-80.9974518,1
1451,Drexel Hill,39.94652120000001,-75.29254949999999,1
1452,Driftwood,30.167075399999995,-98.0855606,1
1453,Drummonds,35.447765000000004,-89.92604750000001,2
1454,Drums,41.043346299999996,-76.016254,1
1455,Dry Ridge,38.715761,-84.5759592,1
1456,Duarte,34.1427679,-117.93771000000001,1
1457,Dublin,35.72149307272727,-101.64616666363635,11
1458,Dubuque,42.51389615,-90.67321935000001,6
1459,Duchesne,40.1571804,-110.4048774,1
1460,Dulce,36.933914200000004,-106.9876453,1
1461,Duluth,40.86843634615385,-88.44798573846154,13
1462,Dumas,35.5152718,-97.6014463,3
1463,Dumfries,38.60398015,-77.29663504999999,2
1464,Dunbar,38.3633196,-81.73060015,2
1465,Duncan,34.749296959999995,-88.46235578000001,5
1466,Duncannon,40.40054465,-77.03333705,2
1467,Duncanville,32.64980582500001,-96.900847775,4
1468,Dundalk,39.2689474375,-76.50859770000001,8
1469,Dundee,28.016452,-81.630095,1
1470,Dunedin,28.03543876666667,-82.78648013333333,3
1471,Dunelion,28.957952000000002,-82.4641363,1
1472,Dunkirk,39.5876631,-80.93343325000001,2
1473,Dunlap,35.4245225,-85.4327159,2
1474,Dunn,35.3042716,-78.60148720000001,2
1475,Dunnellon,29.0416773,-82.4819385,1
1476,Dunnigan,38.891675,-121.980719,1
1477,Dunsmuir,41.201664,-122.274369,1
1478,Dunwoody,33.930214166666666,-84.31421533333334,3
1479,Duquesne,40.365135699999996,-79.84550870000001,2
1480,Durand,42.911100700000006,-83.9680671,1
1481,Durango,37.202265133333334,-107.8754462,3
1482,Durant,33.0782955,-89.8564595,1
1483,Durham,36.33550138888888,-80.24993761481481,27
1484,Duson,30.1912904,-92.1103579,2
1485,Dyer,41.4909382,-87.50878205000001,2
1486,Dyersburg,36.032450842857145,-89.3987108857143,7
1487,Eagan,44.8252906,-93.18234125,2
1488,Eagar,34.115848,-109.28941484999999,4
1489,Eagle,43.76781685,-116.32958024999999,2
1490,Eagle Butte,45.0069221,-101.22801626666666,3
1491,Eagle Mountain,40.3138584,-112.00181380000001,1
1492,Eagle Pass,28.73724215,-100.49976465,2
1493,Eagle Point,42.43155116666667,-122.67919206666666,3
1494,Earlham,41.5179865,-94.0751179,2
1495,Earlimart,35.88752815,-119.27321549999999,2
1496,Early,31.807237,-98.936515,1
1497,Earlysville,38.114247,-78.45926700000001,2
1498,Easley,34.87430495,-82.55778428333333,6
1499,East Alton,38.8811237,-90.11795356666666,3
1500,East Bernstadt,37.206068849999994,-84.13970975,2
1501,East Bridgewater,42.060952,-70.97492,1
1502,East Butler,40.8754689,-79.841724,1
1503,East Chicago,41.63032255,-87.48289455,2
1504,East Cleveland,41.534828155555566,-81.57399809999998,9
1505,East Compton,33.903571500000005,-118.1939629,2
1506,East Dublin,32.59705725,-82.82211155000002,2
1507,East Flat Rock,35.2874945,-82.4193395,2
1508,East Grand Rapids,42.935425,-85.61596899999999,1
1509,East Greenbush,42.568697,-73.6789778,1
1510,East Hartford,41.7630567,-72.59162476666665,3
1511,East Hazel Crest,41.578779700000005,-87.6632375,1
1512,East Helena,46.59236010000001,-111.9013549,2
1513,East Knoxville,35.9808973,-83.8909785,1
1514,East Lansing,42.7702599,-84.41968320000001,1
1515,East Los Angeles,34.025511040000005,-118.1623438,10
1516,East Meadow,40.7248571,-73.5615114,1
1517,East Moline,41.5212385,-90.42750009999999,1
1518,East Naples,26.132441600000003,-81.75167809999999,1
1519,East Northport,40.8891168,-73.3299492,1
1520,East Orange,40.76547113333333,-74.21151426666667,9
1521,East Palo Alto,37.467634125,-122.140755625,4
1522,East Pennsboro Township,40.315593,-76.927681,1
1523,East Peoria,40.706828019999996,-89.53828519999999,5
1524,East Petersburg,40.1022291,-76.35997590000001,1
1525,East Pittsburgh,40.4058847,-79.83789825,2
1526,East Point,33.65712934999999,-84.47145956,10
1527,East Rancho Dominguez,33.8980711,-118.195348,1
1528,East Ridge,34.996649,-85.2424691,1
1529,East Rutherford,40.8337425,-74.0938728,1
1530,East St Louis,38.616237100000006,-90.1455959,1
1531,East St. Louis,38.61659939375001,-90.12855168125,16
1532,East Stroudsburg,40.9906578,-75.1821483,1
1533,East Troy,42.796460700000004,-88.3846995,1
1534,East Wenatchee,47.41213625,-120.27022155,2
1535,East Windsor,40.270942,-74.5071245,1
1536,Eastaboga,33.62304,-85.9792495,1
1537,Eastborough,37.686493299999995,-97.26482850000001,1
1538,Eastham,41.826081,-69.9963806,1
1539,Eastlake,41.6649691,-81.42910129999999,1
1540,Eastland,32.4033188,-98.8280517,1
1541,Eastman,32.212287599999996,-83.06214190000001,3
1542,Easton,40.46006113333333,-75.05346868333335,6
1543,Eastpointe,42.4647572,-82.95998859999999,2
1544,Eastvale,33.9536836,-117.58712990000001,1
1545,Eaton Rapids,42.512717949999995,-84.7580984,2
1546,Eaton Rapids Township,42.5106864,-84.6999127,1
1547,Eatonton,33.390210350000004,-83.28457585,2
1548,Eatontown,40.2765409,-74.04522109999998,1
1549,Eatonville,46.9284428,-122.31686900000001,2
1550,Eau Claire,44.81586130000001,-91.50906368749999,8
1551,Ebro,30.413294800000003,-85.8679856,1
1552,Eclectic,32.708129,-86.10654090000001,1
1553,Ecorse,42.244198649999994,-83.14822025,2
1554,Ector,33.522463,-96.349816,1
1555,Eddy,31.3149207,-97.248533,1
1556,Eddyville,37.0564905,-88.0354705,1
1557,Eden,34.9555252125,-93.05360137499999,8
1558,Eden Prairie,44.871619900000006,-93.43483059999998,3
1559,Edenville,43.7413338,-84.38793009999999,1
1560,Edgard,30.045224199999996,-90.6631056,1
1561,Edgefield,33.7935429,-81.93545400000001,1
1562,Edgewater,34.434072025,-85.44549112499999,4
1563,Edgewood,37.24182395,-91.2431264,2
1564,Edina,42.99341269999999,-92.87812864,5
1565,Edinburg,27.394319833333338,-96.67811191666668,6
1566,Edinburgh,39.354217600000005,-85.9666577,1
1567,Edison,39.2538717,-89.53627476666666,3
1568,Edisto Island,32.510687700000005,-80.31052205,2
1569,Edmond,35.674648212499996,-97.45759079999999,8
1570,Edmonton,37.0386113,-85.5923903,2
1571,Edna,28.963303071428573,-96.67523782857144,7
1572,Edray,38.2745635,-80.0914547,1
1573,Edwards,36.558549150000005,-90.1476374,2
1574,Edwardsburg,41.7669126,-85.9726387,1
1575,Edwardsville,38.925254800000005,-91.6071609,3
1576,Effort,40.998951700000006,-75.46186949999999,1
1577,Efland,36.131855,-79.21828570000001,1
1578,Egg Harbor,39.530063899999995,-74.64572259999998,1
1579,Egg Harbor City,39.51391245,-74.61918800000001,2
1580,Ehrenberg,33.60253175,-114.52205860000001,2
1581,El Cajon,32.812465656250005,-116.92985537500003,16
1582,El Centro,32.79357808,-115.56053921999998,5
1583,El Dorado,35.984522979999994,-95.20721892,5
1584,El Dorado Hills,38.7075348,-121.0737939,3
1585,El Dorado Springs,37.906986399999994,-93.9717642,2
1586,El Mirage,33.60729835,-112.32064334999998,2
1587,El Monte,34.07088028,-118.03034645333334,15
1588,El Paso,31.78373292741935,-106.41343588064515,62
1589,"El Paso, Ciudad Juárez",31.6635517,-106.2803695,1
1590,El Reno,35.528135733333336,-97.93694866666665,3
1591,El Segundo,33.910063574999995,-118.396628975,4
1592,El Sereno,34.083945899999996,-118.19479380000001,1
1593,El Sobrante,37.9658833,-122.3023302,2
1594,Elamville,31.667833399999996,-85.6508123,1
1595,Elberfeld,38.1582111,-87.4442656,1
1596,Elbow Lake,45.9869536,-95.9707923,1
1597,Elburn,41.905418,-88.450978,2
1598,Elderwood,36.6399484,-119.12816709999998,1
1599,Eldon,38.324332925,-92.568021875,4
1600,Eldora,42.36376,-93.108941,1
1601,Eldorado,37.80445965,-88.43575225000001,2
1602,Eldorado Springs,39.9383438,-105.2574821,1
1603,Electra,34.02898635,-98.92081375000001,2
1604,Elephant Butte,33.18348889999999,-107.2085135,1
1605,Elgin,41.016700462500005,-93.11276532500001,8
1606,Elizabeth,40.35737021538461,-79.43414293076923,13
1607,Elizabeth City,36.29911036666667,-76.23500676666667,3
1608,Elizabethton,36.346139433333335,-82.22899888333332,6
1609,Elizabethtown,36.592038037500004,-83.154916725,8
1610,Elk,48.060674600000006,-117.34449170000002,1
1611,Elk City,35.410046566666665,-99.40763873333333,3
1612,Elk Grove,38.41561370769231,-121.4263311,13
1613,Elk Mountain,41.69223220000001,-106.3851213,1
1614,Elk River,45.304685799999994,-93.6206388,1
1615,Elkhart,41.682520229411764,-85.9732609117647,17
1616,Elkhorn,42.69104436,-88.51366451999999,5
1617,Elkins,38.18118545,-83.368349025,4
