,county,Latitude,Longitude,death_count
564,Hamblen,36.2177996,-83.28528915,10
565,Hamilton,37.64822180066227,-84.9019872569537,151
566,Hampden,42.10405565000001,-72.59316133888888,18
567,Hampshire,40.298823666666664,-76.47455043333333,3
568,Hampton,32.870975300000005,-81.11442559999999,1
569,Hampton City,37.03000636666666,-76.36182651666667,12
570,Hancock,36.89704373461538,-84.34821012692308,26
571,Hanover,37.663599,-77.4102848,1
572,Haralson,33.789282,-85.21294649999999,4
573,Hardeman,34.7224606,-94.4159329,4
574,Hardin,37.234356465217395,-88.81641936956521,23
575,Harford,39.52610914210526,-76.25541274210525,19
576,Harlan,36.8511491,-83.28005833333333,3
577,Harnett,35.3692569875,-78.83108974999999,8
578,Harney,44.320696999999996,-118.94906200000001,1
579,Harper,37.286705299999994,-98.0259791,1
580,Harris,29.838332702486664,-95.34779729982233,563
581,Harrison,33.34099122444444,-88.49164079111112,45
582,Harrisonburg City,38.4323557,-78.8429978,1
583,Hart,37.213811699999994,-85.81723815000001,2
584,Hartford,41.748822586486504,-72.69059275135136,37
585,Hartley,35.69435355,-102.36432730000001,2
586,Harvey,38.044464250000004,-97.3701170625,8
587,Hawaii,19.596812616666668,-155.2610620875,24
588,Hawkins,36.457376142857136,-82.98034464285713,7
589,Hays,29.907603492307693,-97.96175008461539,13
590,Haywood,35.562436525,-84.4911458,4
591,Heard,33.3041972,-85.0639992,3
592,Hempstead,33.482665600000004,-93.60525859999998,1
593,Henderson,34.96363119565218,-87.1349587478261,23
594,Hendersonvlle,35.3779949,-82.50416899999999,1
595,Hendricks,39.73089425,-86.403241375,4
596,Hendry,26.753422050000005,-81.4686445,2
597,Hennepin,44.96962616601943,-93.31259123009711,103
598,Henrico,37.56886435999999,-77.43415497,30
599,Henry,35.97366717636365,-84.81129981090906,55
600,Herkimer,43.249687533333336,-74.99647206666668,3
601,Hernando,28.495995869999994,-82.48982364000001,20
602,Hertford,36.383131250000005,-76.9659415,2
603,Hickman,36.0800439,-87.67955271999999,5
604,Hidalgo,26.252569020000003,-98.30736414500001,60
605,Highland,39.202981,-83.585574,1
606,Highlands,27.386713325000002,-81.4331934125,8
607,Hill,37.45040533333333,-101.42474736666667,3
608,Hillsborough,29.658438089655164,-81.1857654801724,116
609,Hillsdale,41.9727336,-84.75246435,2
610,Hinds,32.31713005740742,-90.22831127592592,54
611,Hitchcock,40.22970120000001,-100.8301373,1
612,Hocking,39.56975426666666,-82.37211683333334,3
613,Hockley,33.5798815,-102.37111393333333,3
614,Hodgeman,38.0844625,-99.8934619,1
615,Hoke,35.0072214,-79.16774790000001,1
616,Holmes,33.15313408181817,-88.11717552727272,11
617,Holt,40.198099299999996,-95.36513199999999,1
618,Honolulu,21.367885775362332,-157.94553240434783,69
619,Hood,32.43960885,-97.7706268,2
620,Hopewell City,37.28470886,-77.3034772,5
621,Hopkins,35.691992425,-90.5108331125,8
622,Horry,33.81295979142857,-78.95181067142858,35
623,Hot Spring,34.37012142,-92.78326281999998,5
624,Houston,31.69336660294117,-85.36563299411766,34
625,Howard,37.80218842962963,-84.72276046666667,27
626,Howell,36.8888459,-91.75899443333334,3
627,Hubbard,46.9441117,-94.936992,2
628,Hudson,40.73407211562499,-74.06789527812501,32
629,Hudspeth,31.3030619,-105.4023731,2
630,Huerfano,37.632821,-104.7706115,1
631,Hughes,38.26655986666667,-97.48200046666666,3
632,Humboldt,40.88112478888889,-122.67825599999999,27
633,Humphreys,33.0495712,-90.57342609999999,1
634,Hunt,33.06256095714286,-96.05793818571429,7
635,Hunterdon,40.59558274,-74.83515200000001,5
636,Huntingdon,40.57418245,-78.07464544999999,2
637,Huntington,40.883157357142856,-85.44771030000001,7
638,Huron,41.93964843333333,-82.95929576666667,3
639,Hutchinson,35.628265,-101.5657568,1
640,Iberia,29.990141190909085,-91.82297342727271,11
641,Iberville,30.283494983333338,-91.24118544999999,6
642,Ida,42.350190000000005,-95.4674947,1
643,Idaho,45.422110499999995,-116.31541090000002,1
644,Imperial,32.859853095,-115.54685317500005,40
645,Independence,35.745078750000005,-91.6603047,2
646,Indian River,27.648406045454543,-80.43817447272727,11
647,Indiana,40.519785266666666,-79.12917102222222,9
648,Ingham,42.6855582,-84.54874195000001,8
649,Inyo,36.39406026666666,-116.86275616666666,3
650,Ionia,42.99497498461539,-85.12693768461538,13
651,Iosco,44.4488026,-83.330044,1
652,Iowa,41.5570364,-92.02452385,4
653,Iredell,35.750583052631576,-80.88385753684211,19
654,Iron,39.89451595,-101.68530185,4
655,Isabella,43.5678674,-84.777496,2
656,Island,48.284110825,-122.60861672499999,4
657,Isle of Wight,36.985465166666664,-76.6110953,3
658,Itasca,47.262681,-93.6271432,1
659,Itawamba,34.4453734,-88.1769341,1
660,Izard,35.991052200000006,-91.8758762,1
661,Jackson,38.261830383277626,-94.52689186153846,299
662,James City,37.23439973333333,-76.6404589,3
663,Jasper,36.08456122972974,-91.17595131891895,37
664,Jay,40.411246733333336,-85.11990279999999,3
665,Jeff Davis,31.742660100000002,-82.7304013,1
666,Jefferson,35.789144157105945,-91.14004451602061,387
667,Jefferson Davis,30.975783940000003,-91.03314420000001,5
668,Jenkins,32.82654523333333,-81.9394314,3
669,Jennings,38.999108,-85.750454,1
670,Jerome,42.63613475,-114.35455585,2
671,Jersey,39.1106592,-90.3208299,2
672,Jessamine,37.83542453333333,-84.57235283333334,3
673,Jewell,39.7883937,-98.2102765,1
674,Jim Hogg,27.205213314285718,-98.74758420000002,7
675,Jim Wells,27.68368835,-98.023455025,4
676,Jo Daviess,42.350056200000004,-90.0138678,1
677,Johnson,38.41095925,-92.88929211969696,66
678,Johnson ,32.747934,-82.8543,1
679,Johnston,35.02939945999999,-85.66117144,10
680,Johnston County,35.6447024,-78.45896479999999,1
681,Jones,32.18713823636363,-90.06044621818181,11
682,Josephine,42.38926372727273,-123.43508094545454,11
683,Juab,39.679728999999995,-111.841626,1
684,Juneau,58.38731155000001,-134.5701636,2
685,Kalamazoo,42.27437319310344,-85.55434035172415,29
686,Kanabec,45.8321962,-93.22918935000001,2
687,Kanawha,38.39003853214285,-81.65636501428573,28
688,Kandiyohi,45.116489,-95.0336386,1
689,Kane,41.89301797931035,-88.33148889655173,29
690,Kankakee,41.090861100000005,-87.90694090000001,1
691,Kauai,21.953749150000004,-159.59424753333334,6
692,Kaufman,32.60243394166667,-96.28413504166667,12
693,Kay,36.757562750000005,-97.1931635,2
694,Keith,41.06383300000001,-101.78209773333333,3
695,Kenai Peninsula,60.22558770666667,-150.50386612,15
696,Kendall,36.40308942222222,-92.99854292222223,9
697,Kennebec,44.364535030769225,-69.70958046153845,13
698,Kenosha,42.5681412,-87.89215860909093,11
699,Kent,41.991019652000006,-82.959678772,50
700,Kenton,39.04211812222223,-84.54325414444446,9
701,Keokuk,41.295684200000004,-92.2517845,1
702,Kern,35.37054121513159,-118.9330268750001,152
703,Kerr,30.055155262499998,-99.15027465,8
704,Kershaw,34.303746159999996,-80.57805662000001,5
705,Ketchikan Gateway,55.348303,-131.648924,1
706,Kewaunee,44.4780596,-87.5794807,1
707,Kimball,41.226127000000005,-103.6648272,2
708,Kimble,30.500013899999995,-99.7634687,1
709,King,47.52838080666665,-122.26164695538456,195
710,King George,38.26589475,-77.17519955,2
711,King William,37.724424600000006,-77.03386435,2
712,Kingfisher,35.7404289,-97.9680571,1
713,Kingman,37.6446782,-98.26963334999999,2
714,Kings,40.072401309395964,-80.08878869798657,149
715,Kinney,29.32335356666667,-100.41447356666667,3
716,Kiowa,38.448302000000005,-102.439615,1
717,Kitsap,47.5930495631579,-122.6252945842105,19
718,Kittitas,47.09227435,-120.6865295,2
719,Klamath,42.36688783333333,-121.76954005555558,9
720,Kleberg,27.466231033333333,-97.83280119999999,9
721,Klickitat,45.6604343,-120.95974620000001,1
722,Knott,37.325854533333334,-82.9352271,3
723,Knox,36.77326655135135,-85.08126359459459,74
724,Kootenai,47.72523327692308,-116.80244475384615,13
725,Kosciusko,41.25057803333333,-85.82355593333334,3
726,La Crosse,43.931323275,-91.18685067500002,8
727,La Paz,33.89865473,-111.13932123,10
728,La Plata,37.202265133333334,-107.8754462,3
729,La Salle,30.6724131,-94.54171336666666,3
730,LaGrange,41.5263898,-85.2615952,1
731,LaPorte,41.644404487500005,-86.81071645,8
732,LaRue,37.5739497,-85.73996059999999,1
733,LaSalle,39.44424495714286,-90.48011794285715,7
734,Labette,37.032678999999995,-95.09973070000001,1
735,Lackawanna,41.43607238571428,-75.64803427142859,7
736,Laclede,37.6638975,-92.5905221,3
737,Lafayette,30.92189454146341,-92.03395208780488,41
738,Lafourche,29.603538333333333,-90.50399684444444,9
739,Lake,39.65717370891721,-89.66196284968154,157
740,Lamar,32.97872087500001,-90.834535255,20
741,Lamb,33.939107250000006,-102.2356667,2
742,Lamoille,44.5940784,-72.8366808,1
743,Lampasas,31.139595899999996,-97.95992,1
744,Lancaster,39.918629993877545,-82.82939585714286,49
745,Lander,40.581401899999996,-116.84936880000001,1
746,Lane,44.028840375862075,-123.11365929310345,29
747,Langlade,45.13296629999999,-89.1740467,1
748,Lapeer,43.07129223333334,-83.048190675,12
749,Laramie,41.13134931538462,-104.79948003076923,13
750,Larimer,40.535863211428556,-105.10684415142855,35
751,Larue,37.5161124,-85.70354015,2
752,Las Animas,37.1568081,-104.56922790000002,4
753,Lasalle,41.335289,-89.070999,1
754,Lassen,40.593169149999994,-120.80890984999999,2
755,Latah,46.610662299999994,-116.9499216,1
756,Latimer,35.129855799999994,-96.40024704999999,2
757,Lauderdale,34.02913755862068,-88.01222338275862,29
758,Laurel,37.14199284,-84.09327110000001,5
759,Laurens,33.61103436363636,-82.38533460000001,11
760,Lavaca,29.37104785,-97.11847,2
761,Lawrence,37.91430846,-86.16901341500001,40
762,Le Flore,35.152075599999996,-94.7044507,6
763,Le Sueur,44.28499229999999,-93.9687245,1
764,LeFlore,34.2858959,-92.38983095,2
765,Lea,32.68893621,-103.18201982999999,10
766,Leake,32.72390008000001,-89.49343558000001,5
767,Leavenworth,39.28292723333333,-94.92819045,12
768,Lebanon,40.335687099999994,-76.49693612857143,7
769,Lee,30.18588557472527,-84.108360278022,91
770,Leflore,33.5201067,-90.1840067,1
771,Lehigh,40.61246790689656,-75.51695292758622,29
772,Lenawee,41.91148648000001,-84.10811349,10
773,Lenoir,35.29246646,-77.5632122,5
774,Leon,30.496161278260864,-84.78680642173913,23
775,Letcher,37.18814445,-82.753745325,4
776,Levy,29.488751,-82.896686,1
777,Lewis,42.801409783333334,-106.08403900833332,12
778,Lewis And Clark,47.266262,-112.214611,1
779,Lewis and Clark,46.6206066,-111.932415675,4
780,Lexington,33.900526157142856,-81.2283204342857,35
781,Lexington City,37.785759999999996,-79.43971295,2
782,Liberty,31.203975195238087,-86.60581052380951,21
783,Licking,40.0672011,-82.53531663999999,10
784,Limestone,33.91449760909091,-89.59898490909092,11
785,Lincoln,37.572026479310345,-93.40003147413793,58
786,Linn,42.58362262727274,-98.75702919545456,22
787,Litchfield,41.68200830000001,-73.144230825,4
788,Live Oak,28.405072099999998,-98.12446226666667,3
789,Livingston,36.969605086486496,-87.61411492162165,37
790,Llano,30.773581580000002,-98.58195586,5
791,Logan,38.19036642307692,-90.97590816923078,13
792,Long,31.701908950000004,-81.73754585,2
793,Lonoke,34.87007903000001,-92.01065605000001,10
794,Lorain,41.363406114285716,-82.14815083571429,14
795,Los Angeles,34.04353359828569,-118.202079457796,1225
796,Loudon,35.7987036,-84.29094177142858,7
797,Loudoun,38.9849722,-77.52782426249999,8
798,Louisa,39.6734654,-84.68817965,2
799,Love,33.940651,-97.126251,1
800,Lowndes,32.09053467333333,-85.75899813333334,15
801,Lubbock,33.58736999393939,-101.87266495454546,33
802,Lucas,41.66165906086956,-83.5666050173913,46
803,Luce,46.32759025,-85.50143935,2
804,Lumpkin,34.5921459,-84.01205350000001,1
805,Luna,32.23105283333333,-107.75769883333335,3
806,Lunenburg,37.001847600000005,-78.2101679,1
807,Luzerne,41.167201291666665,-75.94139515416664,24
808,Lycoming,41.240704162499995,-76.99475262500002,8
809,Lynchburg,37.413424,-79.14925720000001,1
810,Lynchburg City,37.387627433333336,-79.14496316666667,3
811,Lynn,33.16580845,-101.79842495,2
812,Lyon,38.707663437499995,-106.6612366,8
813,Mackinac,46.057836499999986,-84.74812233333334,3
814,Macomb,42.544022643999995,-82.96700177399998,50
815,Macon,37.03490006153846,-89.75097160000001,13
816,Macoupin,39.043314824999996,-89.91116939999999,4
817,Madera,37.05536868235294,-119.96009559999999,17
818,Madison,36.643700684722205,-87.63933771180555,144
819,Magoffin,37.5358631,-82.9207172,1
820,Mahaska,41.363654700000005,-92.78480290000002,1
821,Mahnomen,47.3234932,-95.5389546,1
822,Mahoning,41.06666273571428,-80.68680182142857,14
823,Major,36.3613444,-98.52792695000001,2
824,Malheur,44.03028126666667,-116.98961286666668,3
825,Manassas City,38.754856200000006,-77.49520270000001,1
826,Manatee,27.46826958275862,-82.55686326896551,29
827,Manistee,44.258374800000006,-86.1015748,3
828,Manitowoc,44.141741475,-87.61347187499999,4
829,Marathon,44.948920216666664,-89.65931970000001,6
830,Marengo,32.31050495,-87.9011778,2
831,Maricopa,33.490097964075666,-112.05467178403354,476
832,Maries,38.1186002,-91.81433394999999,2
833,Marin,38.19532215625,-122.63084868749999,16
834,Marinette,45.2165217,-87.87587606,5
835,Marion,38.36168044600001,-89.09814065049997,200
836,Marlboro,34.65137476666666,-79.59169873333333,3
837,Marquette,46.447109100000006,-87.8142824,2
838,Marshall,36.20820067575757,-89.91999975151515,33
839,Martin,29.735937373333332,-82.21479097333332,15
840,Mason,44.73453125,-108.40872135000001,8
841,Massac,37.1690238,-88.69331136666666,3
842,Matagorda,28.9827565,-95.969402,1
843,Matanuska-Susitna,61.59717052272726,-149.4161650181818,22
844,Mathews,37.482122600000004,-76.30790479999999,1
845,Maui,20.821986425,-156.4614833625,8
846,Maury,35.63026396153847,-87.04581946923076,13
847,Maverick,28.73724215,-100.49976465,2
848,Mayes,36.2689115,-95.34734758750001,8
849,McClain,34.97282075,-97.3592303,2
850,McCook,43.4876893,-97.3124111,3
851,McCracken,37.06351504285715,-88.64143971428571,7
852,McCurtain,33.917179966666666,-94.7817162,3
853,McDonald,36.61544214999999,-94.5072958,2
854,McDonough,40.4732213,-90.6714431,1
855,McDowell,36.811685233333336,-81.83040863333333,9
856,McDuffie,33.46212655,-82.4661821,2
857,McHenry,42.340585842857145,-88.35308175714286,7
858,McIntosh,35.25018565,-89.13072633333333,6
859,McKean,41.77183970000001,-78.26451999999999,1
860,McKinley,35.57406853,-108.64539984999999,10
861,McLean,40.48949054444444,-88.96188088888889,9
862,McLennan,31.49982126071429,-97.1679784357143,28
863,McLeod,44.891088200000006,-94.3755574,1
864,McMinn,35.45411414,-84.57564698000002,5
865,McPherson,38.29219875,-97.623983175,4
866,Mecklenburg,35.31559957297296,-80.72421054864867,74
867,Mecosta,43.650467433333326,-85.3659778,3
868,Medina,37.93311622727272,-86.48502848181819,11
869,Meigs,37.312115475,-83.391739,4
870,Menard,30.892146566666668,-99.87915603333335,3
871,Mendocino,39.3223921875,-123.3753910125,16
872,Menominee,45.043233066666666,-87.97006263333333,3
873,Merced,37.30198190789473,-120.64078414999999,38
874,Mercer,39.84106528958335,-77.26750583750001,48
875,Meriwether,33.064753925000005,-84.75648544999999,4
876,Merrimack,43.265382620000004,-71.55376936,5
877,Mesa,39.090731850000004,-108.58422373999997,20
878,Metcalfe,37.0386113,-85.5923903,2
879,Miami,39.49941468571428,-89.01843947142858,7
880,Miami-Dade,25.785746534893626,-80.27027062851063,235
881,Middlesex,41.37034288235293,-72.89880752745098,51
882,Midland,32.89354418846153,-100.71519459615388,26
883,Mifflin,40.6107448,-77.565656,1
884,Milam,30.83797295,-97.03915075,2
885,Millard,39.0265162,-112.27633835,2
886,Mille Lacs,45.97381593333333,-93.58971876666665,3
887,Miller,36.159497471428566,-93.16872925714286,7
888,Mills,41.0128706,-95.7269577,1
889,Milwaukee,43.04859192296297,-87.95030411259259,135
890,Mineral,41.666318499999996,-110.79408831666666,6
891,Mingo,37.725927,-82.15242155,4
892,Minnehaha,43.551064479999994,-96.73703118,5
893,Missaukee,44.2808651,-85.2150395,1
894,Mississippi,35.9819507375,-89.9622385375,8
895,Missoula,46.86449564444444,-113.9621925,9
896,Mitchell,33.50588815,-83.10163745,4
897,Mobile,30.70605416268657,-88.39523324179105,67
898,Moffat,40.5129148,-107.71051979999999,1
899,Mohave,35.13099715641025,-114.1508554051282,39
900,Monmouth,40.27989290666667,-74.10881495333334,15
901,Mono,38.349714,-119.450355,1
902,Monona,42.0305179,-96.10664399999999,1
903,Monongalia,39.63858758888889,-80.01159620000001,9
904,Monroe,39.63997303376622,-82.165624912987,77
905,Montague,33.6218222,-97.76143895,2
906,Montcalm,43.348407359999996,-85.34153222,5
907,Monterey,36.628647,-121.669647902381,42
908,Montezuma,37.37424203333334,-108.71072350000001,3
909,Montgomery,36.652470336,-84.91890095039996,250
910,Montmorency,45.0375777,-83.90091579999999,1
911,Montrose,38.4360668,-108.154411775,4
912,Moore,35.403731,-83.97024547999999,10
913,Mora,35.9742227,-105.3300057,1
914,Morehouse,32.75891685,-91.91094923333333,6
915,Morgan,36.50053376999999,-89.84292291999996,30
916,Morrill,41.710110150000006,-103.21298900000001,2
917,Morris,40.30080790714286,-75.97282599285714,14
918,Morrison,45.980595550000004,-94.35668100000001,2
919,Morrow,41.866611925,-92.022719925,4
920,Morton,46.831723499999995,-100.8847319,1
921,Moultrie,39.6372888,-88.6049275,1
922,Mountrail,47.94880070000001,-102.6858146,1
923,Mower,43.6629655,-92.98045385,2
924,Muhlenberg,37.2720707,-87.17441129999999,3
925,Multnomah,45.520541203947374,-122.58365433157898,76
926,Murray,34.81286446666667,-84.79531606666666,3
927,Muscatine,41.41605335,-91.0571242,2
928,Muscogee,32.46995217999999,-84.94883114000001,20
929,Muskegon,43.225977030769236,-86.24187680769231,13
930,Muskingum,39.95100434285714,-81.9877496142857,7
931,Muskogee,35.72836731666667,-95.35966945833331,12
932,Nacogdoches,31.590628579999997,-94.62653245999999,5
933,Napa,38.33919068235294,-122.31946432941174,17
934,Nash,35.94921455,-77.968020425,4
935,Nassau,37.731760467647064,-75.94765413529412,34
936,Natchitoches,31.772007499999997,-93.00246652857142,7
937,Natrona,42.84198094615385,-106.32490906153846,13
938,Navajo,34.37542847,-110.14588546999998,10
939,Navarro,32.106671649999996,-96.35185815,2
940,Nelson,37.88291429999999,-83.25235836666667,3
941,Neosho,37.6132682,-95.34701150000001,2
942,Neshoba,32.74958835,-89.18022549999999,4
943,Nevada,39.46660416666666,-117.35632386666667,6
944,New Castle,39.71137098285715,-75.58912566,35
945,New Hanover,34.22295926666666,-77.90003872666666,15
946,New Haven,41.3829589025641,-72.95412464358972,39
947,New Kent,37.497002800000004,-77.03600206666667,3
948,New London,41.426983875,-72.0945463,12
949,New Madrid,36.557438925,-89.59262555000001,4
950,New York,40.778137526153856,-73.96549942153847,65
951,Newaygo,43.46807585,-85.804411825,4
952,Newberry,34.259676999999996,-81.49379536666665,3
953,Newport,41.6106666,-71.24213065000001,2
954,Newport News City,37.03755522352942,-76.4539409882353,17
955,Newton,34.123924758333345,-87.79341077083335,24
956,Nez Perce,46.4240298,-116.82551494999998,2
957,Niagara,43.13675820000001,-78.83128031999999,5
958,Nicholas,38.333363971428575,-81.28750358571429,7
959,Nicollet,44.1742485,-94.032546,1
960,Noble,38.04211436666667,-93.40641075,6
961,Nolan,32.46584098571429,-100.41668489999999,7
962,Nome,64.31116903333333,-163.06444486666666,3
963,Norfolk,40.66055931428572,-72.55749069523807,21
964,Norfolk ,42.3234019,-71.16391759999999,1
965,Norfolk City,36.8904942605263,-76.25805117368422,38
966,Norman,47.3540342,-96.5587955,1
967,North Slope,70.96786105000001,-158.3500576,2
968,Northampton,40.49927297142857,-75.41653445238096,21
969,Northumberland,40.55276075555556,-76.67524742222223,9
970,Northwest Arctic,66.95171380000001,-160.98864936666666,3
971,Nowata,36.7860255,-95.6294998,1
972,Nueces,27.770801356521737,-97.4407877478261,46
973,Nye,36.269962675,-116.01407884999999,8
974,O'Brien,42.986583200000005,-95.42961190000001,1
975,Oakland,42.47524970273972,-83.28684347671235,73
976,Obion,36.447005700000005,-89.0630814,1
977,Ocean,39.94394347857144,-74.21651886785715,28
978,Oceana,43.67257993333334,-86.27716213333333,3
979,Ochiltree,36.39160220000001,-100.8022088,1
980,Oconee,34.283745527272735,-83.26732488181818,11
981,Oconto,45.064338,-88.313234,1
982,Oglala Lakota,43.2945595,-102.3029272,3
983,Ogle,41.9339915,-89.02159520000001,1
984,Ohio,39.774298475,-81.78396210000001,4
985,Okaloosa,30.486793875,-86.57789799166669,12
986,Okanogan,48.46092023333333,-119.34318556666666,3
987,Okeechobee,27.24686486,-80.81891006,5
988,Okfuskee,35.459204325,-96.47204690000001,4
989,Oklahoma,35.482927668254,-97.51877673439154,189
990,Okmulgee,35.60590813333334,-95.97242560000001,9
991,Oktibbeha,33.40141802,-88.74416804,5
992,Oldham,38.365460850000005,-85.46572755,4
993,Olmsted,43.97251385,-92.4621956,4
994,Oneida,43.98493627692308,-79.66231681538463,13
995,Onondaga,43.04868032499999,-76.16466030416666,24
996,Onslow,34.746645216666664,-77.37096218333332,6
997,Ontario,42.918404225,-77.09234905,4
998,Orange,32.804945719282514,-103.90754650156953,446
999,Orangeburg,33.4634381,-80.65479649230768,13
1000,Oregon,36.6904584,-91.46386269999999,1
1001,Orleans,30.533361357692286,-89.56158746153845,78
1002,Osage,37.12366865555556,-96.10080911111112,9
1003,Osceola,29.610617624999993,-81.71287534999999,12
1004,Oswego,43.36387113333333,-76.22491526666666,3
1005,Otero,33.749510453846156,-105.5961589,13
1006,Otsego,44.30474816666666,-81.41074166666668,3
1007,Ottawa,40.836214655,-89.09935626500001,20
1008,Otter Tail,46.28349620000001,-96.0706564,1
1009,Ouachita,32.5006785875,-92.10581724375001,16
1010,Outagamie,44.269098879999994,-88.40373294999999,10
1011,Overton,36.410843,-85.341187,1
1012,Owen,39.36435573333333,-86.81186376666666,3
1013,Owsley,37.471573,-83.6623627,1
1014,Owyhee,43.022230925,-116.4971036,4
1015,Oxford,44.40573273333333,-70.56865423333333,6
1016,Ozaukee,43.2598796,-87.9423535,5
1017,Page,38.6764729,-78.4256296,2
1018,Palm Beach,26.625017606086953,-80.12097994521737,115
1019,Palo Alto,43.120225700000006,-94.6912954,1
1020,Palo Pinto,32.722683499999995,-98.1530027,3
1021,Panola,33.66125816666667,-91.44007306666667,3
1022,Park,43.1347850888889,-108.41310830000002,9
1023,Parke,39.763857,-87.205083,1
1024,Parker,32.79392002307692,-97.70832764615385,13
1025,Parmer,34.6374438,-102.7272761,1
1026,Pasco,28.27153560344828,-82.55541843448277,29
1027,Pasquotank,36.29911036666667,-76.23500676666667,3
1028,Passaic,40.90663497812499,-74.168763734375,32
1029,Paulding,33.917306999999994,-84.76700485,4
1030,Pawnee,36.81400225,-97.453357925,4
1031,Payette,44.00025763333334,-116.86437436666665,3
1032,Payne,36.07249174166667,-95.57651264166668,12
1033,Peach,32.60664975,-83.81547180000001,2
1034,Pearl River,30.572220166666668,-89.66902976666665,3
1035,Pecos,30.9161892,-102.68984963333332,3
1036,Pembina,48.8046338,-97.5531908,1
1037,Pemiscot,36.24807006666666,-89.7602304,3
1038,Pend Oreille,48.07068385000001,-117.23018865,2
1039,Pender,34.426050000000004,-77.8507649,2
1040,Pendleton,38.495900799999994,-79.2584329,1
1041,Pennington,44.07753253043478,-103.20489713913044,23
1042,Penobscot,44.936593480000006,-68.74936646666667,15
1043,Peoria,40.70813401818181,-89.63930679090909,22
1044,Perry,36.25650661666668,-85.06552082916669,24
1045,Pershing,40.458279375000004,-118.2790747,4
1046,Person,36.3508521,-78.9564915,2
1047,Petersburg,56.8125,-132.9555556,1
1048,Petersburg City,37.2196157625,-77.4110567125,8
1049,Pettis,38.719844037499996,-93.3414991375,8
1050,Phelps,37.95732687142857,-91.77679044285715,7
1051,Philadelphia,39.99634073004294,-75.15076788283261,233
1052,Phillips,36.776909133333334,-93.60118463333333,6
1053,Piatt,39.91596555,-88.45365765,2
1054,Pickaway,39.648655022222215,-82.95027664444444,9
1055,Pickens,34.52275363333334,-83.83834435,18
1056,Pierce,47.128101710679594,-122.17299319708735,103
1057,Pike,37.119937083333326,-84.08777909999999,24
1058,Pima,32.1973577735849,-111.0077618238994,159
1059,Pinal,33.03927232258065,-111.6184493032258,31
1060,Pinellas,27.873556267543844,-82.72037593596492,114
1061,Piscataquis,45.1881745,-69.22019240000002,1
1062,Pitkin,39.2341332,-106.86271029999999,1
1063,Pitt,35.85592306153847,-77.22113980769231,13
1064,Pittsburg,34.84851293333333,-95.77626205,6
1065,Pittsylvania,36.84745837999999,-79.43777012000001,5
1066,Placer,38.85390482500001,-121.1861372964286,28
1067,Plaquemines,29.864615,-89.970519,1
1068,Platte,39.85824227777778,-96.13998849444445,18
1069,Plumas,39.894093350000006,-120.70194565,2
1070,Plymouth,42.05871634736841,-73.51829840526315,19
1071,Pocahontas,38.2745635,-80.0914547,1
1072,Poinsett,35.694494,-90.517526,1
1073,Polk,35.75745851729325,-89.50293496616545,133
1074,Pontotoc,34.69539022222222,-94.9624007888889,9
1075,Pope,35.4844815,-92.75120448461539,13
1076,Portage,41.98171845833333,-83.38566388333335,12
1077,Porter,41.537068616666666,-87.12054703333334,18
1078,Portsmouth City,36.82481626923077,-76.34906641538461,13
1079,Pottawatomie,36.05646335,-96.86852409374998,16
1080,Pottawattamie,41.30972175,-95.73039297499999,12
1081,Potter,35.22374462857144,-101.70621064,35
1082,Powell,42.135931600000006,-98.3242236,2
1083,Powhatan,37.51064876666667,-77.72007516666667,3
1084,Prairie,34.828629,-91.48979920000001,1
1085,Pratt,37.647789366666665,-98.62960753333334,3
1086,Preble,39.726366,-84.53177099999999,1
1087,Prentiss,34.6534803,-88.5653839,1
1088,Prince Edward,37.29594205,-78.42047595,2
1089,Prince George,37.2315459,-77.33721046000001,5
1090,Prince George's,38.88409186119401,-76.89222783731346,67
1091,Prince William,38.680339700000005,-77.3890695,8
1092,Prince of Wales-Hyder Census Area,55.476388899999996,-133.1483333,1
1093,Providence,41.86153674761904,-71.43138144285714,21
1094,Prowers,38.0533838,-102.1317837,1
1095,Pueblo,38.27187475909091,-104.62989181363638,44
1096,Pulaski,35.104641883838376,-91.50898641717171,99
1097,Pushmataha,34.237000200000004,-95.72718990000001,2
1098,Putnam,33.61837366666667,-82.48695727333332,30
1099,Quay,35.1667783,-103.7326577,1
1100,Queen Anne's,39.03810945,-76.108773075,4
1101,Queens,40.70538722452831,-73.81945762075472,53
1102,Quitman,34.5033672,-90.1875168,1
1103,Rabun,34.86224965000001,-83.48838615,2
1104,Racine,42.72871651111112,-87.90897703333331,9
1105,Raleigh,37.745317042857145,-81.21126115714286,7
1106,Ramsey,45.0353046185185,-93.20513754074074,54
1107,Randall,35.12614762,-101.87524932,10
1108,Randolph,36.449400582142864,-82.84721686785716,28
1109,Rankin,32.27921045999999,-90.04307342499999,20
1110,Rapides,31.302751070000006,-92.45362994000001,10
1111,Ravalli,46.2346517,-114.14223233333333,3
1112,Ray,39.4000939,-93.9939696,1
1113,Reagan,31.2004028,-101.4615623,1
1114,Real,29.6703959,-100.0100054,1
1115,Red River,33.076672099999996,-94.47249043333333,3
1116,Refugio,28.306740899999998,-97.2741866,1
1117,Reno,38.02967426666667,-97.91526311666667,6
1118,Rensselaer,42.731323200000006,-73.6264326375,8
1119,Rhea,35.4850308,-85.00621525,2
1120,Rice,38.317531699999996,-98.31950073333333,3
1121,Richardson,40.138334549999996,-95.74481315,2
