,county,date,party,Latitude,Longitude,death_count,death_hthou,population
4234,"Eastland, TX",2007,red,32.4033188,-98.8280517,1,27.122321670735015,3687.0
4235,"Eastman, GA",2018,red,32.212287599999996,-83.06214190000001,3,48.23151125401929,6220.0
4236,"Easton, MD",2020,red,38.7495387,-76.18686650000002,1,5.636343140570398,17742.0
4237,"Easton, PA",2005,red,40.6901968,-75.2092995,1,3.6888118337083626,27109.0
4238,"Easton, PA",2014,red,40.6923289,-75.2283949,1,3.6888118337083626,27109.0
4239,"Easton, PA",2015,red,40.7009608,-75.2059348,1,3.6888118337083626,27109.0
4240,"Easton, PA",2016,red,40.7092989,-75.2269172,1,3.6888118337083626,27109.0
4241,"Eastpointe, MI",2000,red,42.4721718,-82.95693359999999,1,3.0758820091661287,32511.0
4242,"Eastpointe, MI",2014,red,42.457342600000004,-82.96304359999998,1,3.0758820091661287,32511.0
4243,"Eastvale, CA",2012,blue,33.9536836,-117.5871299,1,1.5820031323662023,63211.0
4244,"Eaton Rapids, MI",2002,red,42.5385061,-84.7680881,1,18.55976243504083,5388.0
4245,"Eaton Rapids, MI",2017,red,42.4869298,-84.7481087,1,18.55976243504083,5388.0
4246,"Eatonton, GA",2009,red,33.43691,-83.362686,1,25.25890376357666,3959.0
4247,"Eatonton, GA",2015,red,33.3435107,-83.2064657,1,25.25890376357666,3959.0
4248,"Eatontown, NJ",2005,red,40.2765409,-74.04522109999998,1,8.080155138978668,12376.0
4249,"Eatonville, WA",2009,blue,46.948454600000005,-122.2750953,1,32.91639236339697,3038.0
4250,"Eatonville, WA",2019,blue,46.908431,-122.35864270000002,1,32.91639236339697,3038.0
4251,"Eau Claire, WI",2006,blue,44.8114221,-91.4925596,1,0.9339858781335225,107068.0
4252,"Eau Claire, WI",2007,blue,44.835930499999996,-91.4513141,1,0.9339858781335225,107068.0
4253,"Eau Claire, WI",2010,blue,44.7996559,-91.5301099,1,0.9339858781335225,107068.0
4254,"Eau Claire, WI",2012,blue,44.799662100000006,-91.4722421,1,0.9339858781335225,107068.0
4255,"Eau Claire, WI",2016,blue,44.8236414,-91.5466031,1,0.9339858781335225,107068.0
4256,"Eau Claire, WI",2017,blue,44.81885946666667,-91.52656023333334,3,2.801957634400568,107068.0
4257,"Eau Claire, WI",2020,blue,44.7874401,-91.4682638,1,0.9339858781335225,107068.0
4258,"Ebro, FL",2002,red,30.413294800000003,-85.8679856,1,373.13432835820896,268.0
4259,"Eclectic, AL",2019,red,32.708129,-86.10654090000001,1,98.0392156862745,1020.0
4260,"Ecorse, MI",2005,blue,42.24284229999999,-83.13809549999998,1,10.838933448948623,9226.0
4261,"Ecorse, MI",2014,blue,42.245554999999996,-83.158345,1,10.838933448948623,9226.0
4262,"Ector, TX",2017,red,33.522463,-96.349816,1,141.24293785310735,708.0
4263,"Eddyville, KY",2015,red,37.0564905,-88.0354705,1,38.955979742890534,2567.0
4264,"Eden Prairie, MN",2006,blue,44.8881417,-93.4146028,1,1.5527950310559007,64400.0
4265,"Eden Prairie, MN",2014,blue,44.863359,-93.4449445,2,3.1055900621118013,64400.0
4266,"Eden, ID",2001,red,42.6062924,-114.2071976,1,240.3846153846154,416.0
4267,"Eden, NC",2010,red,36.5368179,-79.806377,1,6.00672753483902,16648.0
4268,"Eden, NC",2017,red,36.521113,-79.751949,1,6.00672753483902,16648.0
4269,"Eden, TX",2008,red,31.2165678,-99.8769708,1,77.10100231303007,1297.0
4270,"Eden, TX",2013,red,31.23510865,-99.86114785,2,154.20200462606013,1297.0
4271,"Edgard, LA",2012,blue,30.045224199999996,-90.6631056,1,43.196544276457885,2315.0
4272,"Edgefield, SC",2000,red,33.7935429,-81.93545400000002,1,21.901007446342533,4566.0
4273,"Edgewater, CO",2004,blue,39.7548475,-105.0532442,1,18.839487565938207,5308.0
4274,"Edgewater, FL",2014,red,28.976181899999997,-80.9119485,1,4.464485021652752,22399.0
4275,"Edgewater, FL",2018,red,28.942164799999997,-80.9100776,1,4.464485021652752,22399.0
4276,"Edgewater, NJ",2018,blue,40.0630939,-74.90669419999998,1,8.085381630012938,12368.0
4277,"Edgewood, MD",2001,red,39.429707,-76.29159449999999,1,3.8672751179518907,25858.0
4278,"Edgewood, NM",2015,blue,35.0539409,-106.1946583,1,25.693730729701954,3892.0
4279,"Edina, MN",2000,blue,44.886055,-93.360405,1,1.9246314330805652,51958.0
4280,"Edina, MN",2002,blue,44.863819299999996,-93.3530493,1,1.9246314330805652,51958.0
4281,"Edina, MN",2019,blue,44.89319520000001,-93.3919669,1,1.9246314330805652,51958.0
4282,"Edina, MO",2009,red,40.161997,-92.142611,2,177.3049645390071,1128.0
4283,"Edinburg, TX",2009,blue,26.2993212,-98.1601885,1,1.1076650420912717,90280.0
4284,"Edinburg, TX",2011,blue,26.3673865,-98.0515673,1,1.1076650420912717,90280.0
4285,"Edinburg, TX",2015,blue,26.2598858,-98.1371978,1,1.1076650420912717,90280.0
4286,"Edinburg, TX",2017,blue,26.290231800000004,-98.1731196,1,1.1076650420912717,90280.0
4287,"Edinburg, TX",2019,blue,26.3371437,-98.2004144,1,1.1076650420912717,90280.0
4288,"Edinburgh, IN",2005,red,39.354217600000005,-85.9666577,1,21.777003484320556,4592.0
4289,"Edmond, OK",2001,red,35.65502855,-97.4599006,2,2.1750951604132682,91950.0
4290,"Edmond, OK",2005,red,35.65807,-97.51139,1,1.0875475802066341,91950.0
4291,"Edmond, OK",2008,red,35.675837200000004,-97.4760208,1,1.0875475802066341,91950.0
4292,"Edmond, OK",2014,red,35.71543870000001,-97.4161554,1,1.0875475802066341,91950.0
4293,"Edmond, OK",2015,red,35.634400899999996,-97.4555651,1,1.0875475802066341,91950.0
4294,"Edmond, OK",2017,red,35.754313,-97.3715239,1,1.0875475802066341,91950.0
4295,"Edmond, OK",2019,red,35.649068799999995,-97.51027,1,1.0875475802066341,91950.0
4296,"Edmonton, KY",2005,red,37.055910299999994,-85.6012577,1,63.09148264984228,1585.0
4297,"Edmonton, KY",2016,red,37.0213123,-85.5835229,1,63.09148264984228,1585.0
4298,"Edna, TX",2013,red,28.9770969,-96.641689,1,17.7367860943597,5638.0
4299,"Edna, TX",2015,red,28.9610041,-96.68082930000001,6,106.4207165661582,5638.0
4300,"Edwards, MS",2017,blue,32.371666600000005,-90.5460335,1,99.00990099009901,1010.0
4301,"Edwardsburg, MI",2017,red,41.7669126,-85.9726387,1,81.56606851549756,1226.0
4302,"Edwardsville, IL",2012,red,38.78327120000001,-90.05293499999998,1,4.005286978812032,24967.0
4303,"Edwardsville, IL",2013,red,38.89527460000001,-89.93352879999998,1,4.005286978812032,24967.0
4304,"Edwardsville, KS",2010,blue,39.0972186,-94.8350189,1,22.232103156958647,4498.0
4305,"Effort, PA",2011,blue,40.998951700000006,-75.46186949999998,1,50.30181086519115,1988.0
4306,"Efland, NC",2017,blue,36.131855,-79.21828570000002,1,108.57763300760044,921.0
4307,"Egg Harbor City, NJ",2000,blue,39.498339,-74.6032838,1,23.957834211787254,4174.0
4308,"Egg Harbor City, NJ",2008,blue,39.5294859,-74.6350922,1,23.957834211787254,4174.0
4309,"Ehrenberg, AZ",2015,red,33.603478499999994,-114.5254542,1,118.48341232227489,844.0
4310,"Ehrenberg, AZ",2019,red,33.601585,-114.518663,1,118.48341232227489,844.0
4311,"El Cajon, CA",2001,blue,32.823264,-116.930736,1,0.9625194910196931,103894.0
4312,"El Cajon, CA",2003,blue,32.8449189,-116.8812344,2,1.9250389820393863,103894.0
4313,"El Cajon, CA",2004,blue,32.81993965,-116.92613610000001,2,1.9250389820393863,103894.0
4314,"El Cajon, CA",2010,blue,32.7994127,-116.9366611,1,0.9625194910196931,103894.0
4315,"El Cajon, CA",2011,blue,32.81333415,-116.93032579999999,2,1.9250389820393863,103894.0
4316,"El Cajon, CA",2012,blue,32.800451550000005,-116.9232517,2,1.9250389820393863,103894.0
4317,"El Cajon, CA",2013,blue,32.8173058,-116.9599295,1,0.9625194910196931,103894.0
4318,"El Cajon, CA",2014,blue,32.8001859,-116.9305241,1,0.9625194910196931,103894.0
4319,"El Cajon, CA",2016,blue,32.80217443333333,-116.95403826666666,3,2.8875584730590793,103894.0
4320,"El Cajon, CA",2018,blue,32.7954703,-116.9358245,1,0.9625194910196931,103894.0
4321,"El Centro, CA",2003,blue,32.7968771,-115.5589276,1,0.8917027063177136,112145.0
4322,"El Centro, CA",2004,blue,32.7928255,-115.5525152,1,0.8917027063177136,112145.0
4323,"El Centro, CA",2007,blue,32.786776,-115.5654938,1,0.8917027063177136,112145.0
4324,"El Centro, CA",2014,blue,32.7992893,-115.5550035,1,0.8917027063177136,112145.0
4325,"El Centro, CA",2019,blue,32.7921225,-115.570756,1,0.8917027063177136,112145.0
4326,"El Dorado Hills, CA",2007,red,38.704652,-121.0721143,1,2.2170982617949626,45104.0
4327,"El Dorado Hills, CA",2008,red,38.7099244,-121.0599094,1,2.2170982617949626,45104.0
4328,"El Dorado Hills, CA",2011,red,38.708028000000006,-121.089358,1,2.2170982617949626,45104.0
4329,"El Dorado Springs, MO",2014,red,37.8743394,-94.0262586,1,29.146021568055964,3431.0
4330,"El Dorado Springs, MO",2019,red,37.9396334,-93.9172698,1,29.146021568055964,3431.0
4331,"El Dorado, AR",2012,red,33.1953533,-92.74669,2,11.058277120424638,18086.0
4332,"El Dorado, KS",2002,red,37.8915968,-96.8370629,1,6.806425265450586,14692.0
4333,"El Dorado, KS",2005,red,37.817721999999996,-96.850361,1,6.806425265450586,14692.0
4334,"El Dorado, KS",2007,red,37.8225895,-96.8552907,1,6.806425265450586,14692.0
4335,"El Mirage, AZ",2019,red,33.6143736,-112.3247525,1,2.8396183552930485,35216.0
4336,"El Mirage, AZ",2020,red,33.6002231,-112.3165342,1,2.8396183552930485,35216.0
4337,"El Monte, CA",2001,blue,34.063421999999996,-118.0140101,1,0.8612596784056361,116109.0
4338,"El Monte, CA",2003,blue,34.0699811,-118.027067,1,0.8612596784056361,116109.0
4339,"El Monte, CA",2004,blue,34.0732041,-118.02290563333334,3,2.5837790352169083,116109.0
4340,"El Monte, CA",2007,blue,34.069792,-118.0480562,1,0.8612596784056361,116109.0
4341,"El Monte, CA",2008,blue,34.0750521,-118.040377,1,0.8612596784056361,116109.0
4342,"El Monte, CA",2009,blue,34.066429299999996,-118.0309085,1,0.8612596784056361,116109.0
4343,"El Monte, CA",2010,blue,34.058563899999996,-118.0298103,1,0.8612596784056361,116109.0
4344,"El Monte, CA",2012,blue,34.0532855,-118.0163633,1,0.8612596784056361,116109.0
4345,"El Monte, CA",2013,blue,34.08385,-118.0119494,1,0.8612596784056361,116109.0
4346,"El Monte, CA",2015,blue,34.0785731,-118.0290912,1,0.8612596784056361,116109.0
4347,"El Monte, CA",2016,blue,34.08741129999999,-118.0391647,1,0.8612596784056361,116109.0
4348,"El Monte, CA",2019,blue,34.068615799999996,-118.0498411,2,1.7225193568112722,116109.0
4349,"El Paso, TX",2000,blue,31.814970600000002,-106.54445420000002,1,0.11824887604443318,845674.0
4350,"El Paso, TX",2003,blue,31.83545285,-106.4543604,4,0.47299550417773273,845674.0
4351,"El Paso, TX",2006,blue,31.780841633333335,-106.3947247,3,0.3547466281332996,845674.0
4352,"El Paso, TX",2007,blue,31.803929899999996,-106.39386714,5,0.591244380222166,845674.0
4353,"El Paso, TX",2008,blue,31.751650425,-106.40406700000001,4,0.47299550417773273,845674.0
4354,"El Paso, TX",2009,blue,31.790831150000002,-106.4779882,2,0.23649775208886636,845674.0
4355,"El Paso, TX",2010,blue,31.753384150000002,-106.35506984999998,2,0.23649775208886636,845674.0
4356,"El Paso, TX",2011,blue,31.77428656666667,-106.30926856666666,3,0.3547466281332996,845674.0
4357,"El Paso, TX",2012,blue,31.787790949999998,-106.39382835,2,0.23649775208886636,845674.0
4358,"El Paso, TX",2013,blue,31.750275983333335,-106.44776689999998,6,0.7094932562665992,845674.0
4359,"El Paso, TX",2014,blue,31.786768100000003,-106.4129721,1,0.11824887604443318,845674.0
4360,"El Paso, TX",2015,blue,31.816893075000003,-106.4125506,4,0.47299550417773273,845674.0
4361,"El Paso, TX",2016,blue,31.853078166666666,-106.48702049999999,3,0.3547466281332996,845674.0
4362,"El Paso, TX",2017,blue,31.7822008,-106.40900856666667,3,0.3547466281332996,845674.0
4363,"El Paso, TX",2018,blue,31.746768066666665,-106.27705893333332,3,0.3547466281332996,845674.0
4364,"El Paso, TX",2019,blue,31.814186475,-106.35837885000001,4,0.47299550417773273,845674.0
4365,"El Paso, TX",2020,blue,31.76797899230769,-106.46109901538463,13,1.5372353885776315,845674.0
4366,"El Reno, OK",2012,red,35.5419866,-97.9810845,2,11.732269607555581,17047.0
4367,"El Reno, OK",2020,red,35.500434000000006,-97.848677,1,5.866134803777791,17047.0
4368,"El Segundo, CA",2000,blue,33.9277745,-118.4224688,1,5.933661662611998,16853.0
4369,"El Segundo, CA",2007,blue,33.906528200000004,-118.3949134,1,5.933661662611998,16853.0
4370,"El Segundo, CA",2008,blue,33.9034556,-118.3885627,1,5.933661662611998,16853.0
4371,"El Segundo, CA",2014,blue,33.902496,-118.380571,1,5.933661662611998,16853.0
4372,"El Sobrante, CA",2008,blue,37.9652891,-122.2995694,1,6.919936336585703,14451.0
4373,"El Sobrante, CA",2011,blue,37.9664775,-122.305091,1,6.919936336585703,14451.0
4374,"Elberfeld, IN",2005,red,38.1582111,-87.4442656,1,153.84615384615384,650.0
4375,"Elbow Lake, MN",2014,red,45.9869536,-95.9707923,1,86.88097306689835,1151.0
4376,"Elburn, IL",2012,blue,41.905418,-88.450978,2,34.112229234180454,5863.0
4377,"Eldon, MO",2002,red,38.33545665,-92.54286475,2,43.38394793926247,4610.0
4378,"Eldon, MO",2010,red,38.3132092,-92.593179,2,43.38394793926247,4610.0
4379,"Eldora, IA",2006,red,42.36376,-93.108941,1,37.69317753486619,2653.0
4380,"Eldorado Springs, CO",2015,blue,39.9383438,-105.2574821,1,133.33333333333334,750.0
4381,"Eldorado, IL",2003,red,37.813417799999996,-88.46543570000001,1,22.578460149017836,4429.0
4382,"Eldorado, IL",2011,red,37.7955015,-88.4060688,1,22.578460149017836,4429.0
4383,"Electra, TX",2008,red,34.028741600000004,-98.9226525,1,37.50937734433609,2666.0
4384,"Electra, TX",2015,red,34.0292311,-98.918975,1,37.50937734433609,2666.0
4385,"Elephant Butte, NM",2005,red,33.18348889999999,-107.2085135,1,74.57121551081282,1341.0
4386,"Elgin, IL",2000,blue,42.037058,-88.2799691,1,0.8892366792345451,112456.0
4387,"Elgin, IL",2007,blue,42.03555660000001,-88.28934679999998,1,0.8892366792345451,112456.0
4388,"Elgin, IL",2011,blue,42.031662,-88.2465217,1,0.8892366792345451,112456.0
4389,"Elgin, IL",2014,blue,42.0484448,-88.2677113,1,0.8892366792345451,112456.0
4390,"Elgin, IL",2018,blue,42.0649549,-88.2641645,1,0.8892366792345451,112456.0
4391,"Elgin, IL",2020,blue,42.0155304,-88.27431290000001,1,0.8892366792345451,112456.0
4392,"Elgin, OR",2011,red,45.561718400000004,-117.9173812,1,56.529112492933855,1769.0
4393,"Elgin, TX",2011,red,30.3386786,-97.3627151,1,8.3500334001336,11976.0
4394,"Elizabeth City, NC",2003,blue,36.295134000000004,-76.23755290000003,1,4.401989699344104,22717.0
4395,"Elizabeth City, NC",2010,blue,36.2946008,-76.2510461,1,4.401989699344104,22717.0
4396,"Elizabeth City, NC",2016,blue,36.3075963,-76.2164213,1,4.401989699344104,22717.0
4397,"Elizabeth, CO",2007,red,39.3850406,-104.6068476,1,70.97232079489,1409.0
4398,"Elizabeth, CO",2018,red,39.545412,-104.571984,1,70.97232079489,1409.0
4399,"Elizabeth, NJ",2000,blue,40.6594524,-74.2046455,1,0.7679606804131628,130215.0
4400,"Elizabeth, NJ",2001,blue,40.6590896,-74.23671850000002,1,0.7679606804131628,130215.0
4401,"Elizabeth, NJ",2009,blue,40.6460691,-74.19516159999998,1,0.7679606804131628,130215.0
4402,"Elizabeth, NJ",2010,blue,40.67204135,-74.20319035000001,2,1.5359213608263256,130215.0
4403,"Elizabeth, NJ",2011,blue,40.65979035,-74.20485605,2,1.5359213608263256,130215.0
4404,"Elizabeth, NJ",2014,blue,40.6693932,-74.2180877,1,0.7679606804131628,130215.0
4405,"Elizabeth, NJ",2015,blue,40.6713107,-74.1824407,1,0.7679606804131628,130215.0
4406,"Elizabeth, NJ",2016,blue,40.68144279999999,-74.20853570000001,1,0.7679606804131628,130215.0
4407,"Elizabeth, WV",2010,red,39.064939,-81.40334399999998,1,120.91898428053204,827.0
4408,"Elizabethton, TN",2004,red,36.363683,-82.246974,1,7.2764316379247616,13743.0
4409,"Elizabethton, TN",2005,red,36.334218,-82.229862,1,7.2764316379247616,13743.0
4410,"Elizabethton, TN",2016,red,36.330895,-82.23631999999998,1,7.2764316379247616,13743.0
4411,"Elizabethton, TN",2019,red,36.3480818,-82.21313775,2,14.552863275849523,13743.0
4412,"Elizabethton, TN",2020,red,36.351877,-82.23456180000002,1,7.2764316379247616,13743.0
4413,"Elizabethtown, KY",2009,red,37.7544891,-85.9027512,1,1.2933766183374937,77317.0
4414,"Elizabethtown, KY",2014,red,37.803292799999994,-85.7850788,1,1.2933766183374937,77317.0
4415,"Elizabethtown, KY",2015,red,37.72622605,-85.89744755,2,2.5867532366749875,77317.0
4416,"Elizabethtown, KY",2018,red,37.755478499999995,-85.90401740000001,1,1.2933766183374937,77317.0
4417,"Elizabethtown, NC",2006,red,34.690896,-78.70195,1,33.45600535296086,2989.0
4418,"Elizabethtown, NC",2019,red,34.6303501,-78.61078470000002,1,33.45600535296086,2989.0
4419,"Elizabethtown, NC",2020,red,34.649345700000005,-78.5398566,1,33.45600535296086,2989.0
4420,"Elk City, OK",2001,red,35.4016204,-99.3892104,1,9.323140033563304,10726.0
4421,"Elk City, OK",2003,red,35.4168123,-99.4117197,1,9.323140033563304,10726.0
4422,"Elk City, OK",2018,red,35.411707,-99.4219861,1,9.323140033563304,10726.0
4423,"Elk Grove, CA",2001,blue,38.4377286,-121.4026724,1,0.5819231395917227,171844.0
4424,"Elk Grove, CA",2003,blue,38.4323334,-121.43497759999998,1,0.5819231395917227,171844.0
4425,"Elk Grove, CA",2004,blue,38.393110799999995,-121.3653644,1,0.5819231395917227,171844.0
4426,"Elk Grove, CA",2005,blue,38.379368299999996,-121.4315079,1,0.5819231395917227,171844.0
4427,"Elk Grove, CA",2006,blue,38.438884,-121.4375864,1,0.5819231395917227,171844.0
4428,"Elk Grove, CA",2009,blue,38.4277425,-121.4806889,1,0.5819231395917227,171844.0
4429,"Elk Grove, CA",2010,blue,38.4193816,-121.4495373,1,0.5819231395917227,171844.0
4430,"Elk Grove, CA",2011,blue,38.415626399999994,-121.35038560000001,2,1.1638462791834454,171844.0
4431,"Elk Grove, CA",2012,blue,38.4377125,-121.4455975,1,0.5819231395917227,171844.0
4432,"Elk Grove, CA",2015,blue,38.3709689,-121.4954952,1,0.5819231395917227,171844.0
4433,"Elk Grove, CA",2016,blue,38.4090693,-121.4139714,1,0.5819231395917227,171844.0
4434,"Elk Grove, CA",2018,blue,38.4254255,-121.4841341,1,0.5819231395917227,171844.0
4435,"Elk Mountain, WY",2004,red,41.69223220000001,-106.3851213,1,529.1005291005291,189.0
4436,"Elk River, MN",2009,red,45.304685799999994,-93.6206388,1,4.080633314290378,24506.0
4437,"Elkhart, IN",2001,red,41.723527849999996,-85.97264184999999,2,1.3501562805894782,148131.0
4438,"Elkhart, IN",2004,red,41.686929600000006,-85.976298,1,0.6750781402947391,148131.0
4439,"Elkhart, IN",2007,red,41.6875593,-85.9788015,1,0.6750781402947391,148131.0
4440,"Elkhart, IN",2008,red,41.6739942,-85.9703468,1,0.6750781402947391,148131.0
4441,"Elkhart, IN",2010,red,41.65924294999999,-85.98688554999998,2,1.3501562805894782,148131.0
4442,"Elkhart, IN",2011,red,41.6088799,-85.98396020000001,1,0.6750781402947391,148131.0
4443,"Elkhart, IN",2013,red,41.67508665,-85.9729941,2,1.3501562805894782,148131.0
4444,"Elkhart, IN",2014,red,41.689973499999994,-85.94435454999999,2,1.3501562805894782,148131.0
4445,"Elkhart, IN",2016,red,41.6681938,-85.95965629999998,1,0.6750781402947391,148131.0
4446,"Elkhart, IN",2017,red,41.670694,-85.97513409999998,1,0.6750781402947391,148131.0
4447,"Elkhart, IN",2019,red,41.69210555,-85.9801066,2,1.3501562805894782,148131.0
4448,"Elkhart, IN",2020,red,41.7267201,-85.9872733,1,0.6750781402947391,148131.0
4449,"Elkhorn, WI",2006,red,42.6912483,-88.41711509999998,1,8.115565654926149,12322.0
4450,"Elkhorn, WI",2007,red,42.676617,-88.491879,1,8.115565654926149,12322.0
4451,"Elkhorn, WI",2013,red,42.69057325,-88.55861124999998,2,16.231131309852298,12322.0
4452,"Elkhorn, WI",2018,red,42.70621,-88.542106,1,8.115565654926149,12322.0
4453,"Elkins, AR",2003,red,36.004303,-93.953644,1,32.733224222585925,3055.0
4454,"Elkins, WV",2011,red,38.9258809,-79.8572757,1,9.100837277029486,10988.0
4455,"Elkins, WV",2012,red,38.8804423,-79.8072963,1,9.100837277029486,10988.0
4456,"Elkins, WV",2016,red,38.9141156,-79.8551801,1,9.100837277029486,10988.0
4457,"Elkland, PA",2019,red,41.987735799999996,-77.2650508,1,57.240984544934165,1747.0
4458,"Elkmont, AL",2020,red,34.8824549,-87.0995218,1,211.41649048625794,473.0
4459,"Elko, NV",2012,red,40.792384000000006,-115.8184987,1,4.721881197469072,21178.0
4460,"Elko, NV",2014,red,40.833031,-115.767496,1,4.721881197469072,21178.0
4461,"Elko, NV",2020,red,40.8361517,-115.7538977,1,4.721881197469072,21178.0
4462,"Elkridge, MD",2005,blue,39.176061100000005,-76.7756777,1,5.163422316311251,19367.0
4463,"Elkridge, MD",2017,blue,39.1963485,-76.7766297,1,5.163422316311251,19367.0
4464,"Elkridge, MD",2020,blue,39.197256,-76.76671,1,5.163422316311251,19367.0
4465,"Elkton, KY",2012,red,36.8983939,-87.154684,1,47.37091425864519,2111.0
4466,"Elkton, KY",2019,red,36.809129600000006,-87.1500425,1,47.37091425864519,2111.0
4467,"Elkton, MD",2006,red,39.686567,-75.85932790000003,1,6.3889598773319705,15652.0
4468,"Elkton, MD",2007,red,39.683321299999996,-75.91928929999997,1,6.3889598773319705,15652.0
4469,"Elkton, MD",2009,red,39.645152,-75.899644,1,6.3889598773319705,15652.0
4470,"Elkton, MD",2010,red,39.616743299999996,-75.83820379999997,1,6.3889598773319705,15652.0
4471,"Elkton, MD",2011,red,39.6069946,-75.8693931,1,6.3889598773319705,15652.0
4472,"Elkton, MD",2012,red,39.659884000000005,-75.79961259999997,1,6.3889598773319705,15652.0
4473,"Elkton, MD",2015,red,39.5734576,-75.81578499999998,1,6.3889598773319705,15652.0
4474,"Elkton, MD",2016,red,39.5984104,-75.82064473333332,3,19.16687963199591,15652.0
4475,"Elkview, WV",2009,red,38.397644,-81.47873100000002,2,118.06375442739079,1694.0
4476,"Elkview, WV",2013,red,38.373131,-81.405578,1,59.031877213695395,1694.0
4477,"Ellendale, DE",2012,red,38.806681,-75.46726,1,232.0185614849188,431.0
4478,"Ellicott City, MD",2014,blue,39.238673500000004,-76.7957043,3,4.1819423728341025,71737.0
4479,"Elliston, VA",2007,blue,37.2048,-80.235,1,85.25149190110827,1173.0
4480,"Ellisville, MS",2003,red,31.6040538,-89.1956142,1,21.982853374367995,4549.0
4481,"Elloree, SC",2017,blue,33.5322381,-80.522903,1,151.9756838905775,658.0
4482,"Elloree, SC",2019,blue,33.506058,-80.570626,1,151.9756838905775,658.0
4483,"Ellwood City, PA",2005,red,40.8693973,-80.2663337,1,8.120178643930165,12315.0
4484,"Ellwood City, PA",2017,red,40.8579452,-80.28836609999998,1,8.120178643930165,12315.0
4485,"Elm Creek, NE",2001,red,40.6997453,-99.2743061,1,104.71204188481677,955.0
4486,"Elma, WA",2019,red,47.01090429999999,-123.3707346,1,32.34152652005175,3092.0
4487,"Elmendorf, TX",2013,blue,29.209189000000002,-98.467517,2,102.82776349614394,1945.0
4488,"Elmendorf, TX",2020,blue,29.254996999999996,-98.3494584,1,51.41388174807197,1945.0
4489,"Elmira, NY",2017,red,42.1026769,-76.8021566,1,1.5464555239391315,64664.0
4490,"Elmira, NY",2019,red,42.081974,-76.795014,1,1.5464555239391315,64664.0
4491,"Elmont, NY",2008,blue,40.708028999999996,-73.7094675,1,2.729555628343706,36636.0
4492,"Elmwood Place, OH",2020,blue,39.186962,-84.490477,1,45.578851412944395,2194.0
4493,"Eloy, AZ",2013,red,32.7635001,-111.56793615000001,2,10.434056761268781,19168.0
4494,"Eloy, AZ",2014,red,32.75718275,-111.5538726,2,10.434056761268781,19168.0
4495,"Elsberry, MO",2002,red,39.1384696,-90.9647752,1,49.72650422675286,2011.0
4496,"Elsmere, KY",2012,red,39.0084626,-84.61116059999998,1,11.568718186024988,8644.0
4497,"Elsmere, KY",2015,red,38.9910833,-84.5949655,1,11.568718186024988,8644.0
4498,"Elverta, CA",2002,blue,38.717981200000004,-121.40865759999998,1,17.83803068141277,5606.0
4499,"Elverta, CA",2006,blue,38.7142164,-121.4500518,1,17.83803068141277,5606.0
4500,"Elverta, CA",2007,blue,38.7317771,-121.45140159999998,1,17.83803068141277,5606.0
4501,"Elyria, OH",2004,blue,41.3682933,-82.1039091,1,1.8558729098231355,53883.0
4502,"Elyria, OH",2010,blue,41.3501804,-82.109771,1,1.8558729098231355,53883.0
4503,"Elyria, OH",2019,blue,41.34664420000001,-82.0976288,1,1.8558729098231355,53883.0
4504,"Emden, IL",2005,red,40.307486100000006,-89.5269775,1,211.864406779661,472.0
4505,"Emerson, GA",2012,red,34.1182012,-84.7664413,1,62.73525721455457,1594.0
4506,"Emeryville, CA",2005,blue,37.831946200000004,-122.280456,1,8.504847763225039,11758.0
4507,"Emeryville, CA",2018,blue,37.828501700000004,-122.2803304,1,8.504847763225039,11758.0
4508,"Emmett, ID",2017,red,43.900897,-116.55756979999998,1,10.44604617152408,9573.0
4509,"Emmitsburg, MD",2020,red,39.7029847,-77.3171206,1,14.306151645207441,6990.0
4510,"Empire, CA",2000,blue,37.6375325,-120.8984236,1,23.940627244433802,4177.0
4511,"Empire, GA",2016,red,32.3335337,-83.315859,1,240.3846153846154,416.0
4512,"Emporia, KS",2002,red,38.4101287,-96.2234925,1,4.0586062746053,24639.0
4513,"Emporia, KS",2011,red,38.386678,-96.1238319,1,4.0586062746053,24639.0
4514,"Emporia, KS",2014,red,38.40870770000001,-96.1736965,1,4.0586062746053,24639.0
4515,"Emporia, VA",2005,blue,36.6928329,-77.5376482,1,15.708451146716934,6366.0
4516,"Emporia, VA",2008,blue,36.7451321,-77.6126676,1,15.708451146716934,6366.0
4517,"Emporia, VA",2015,blue,36.6111366,-77.5012457,1,15.708451146716934,6366.0
4518,"Emsworth, PA",2008,blue,40.51385820000001,-80.10633399999998,1,41.87604690117253,2388.0
4519,"Encinal, TX",2013,blue,28.045155600000005,-99.3361043,1,170.35775127768315,587.0
4520,"Encinal, TX",2014,blue,28.0402026,-99.3504358,1,170.35775127768315,587.0
4521,"Encinitas, CA",2015,blue,33.02326324,-117.26677014000002,5,7.913395796404152,63184.0
4522,"Encinitas, CA",2018,blue,33.0487761,-117.2942537,1,1.5826791592808305,63184.0
4523,"Enfield, NC",2015,blue,36.1813485,-77.6669416,1,40.38772213247173,2476.0
4524,"England, AR",2008,red,34.5457541,-91.9641854,1,37.27171077152441,2683.0
4525,"England, AR",2015,red,34.542133,-91.965851,1,37.27171077152441,2683.0
4526,"Englewood, CO",2001,blue,39.6524468,-104.9835241,1,2.9063853285668615,34407.0
